cash_flow,supporting_type,fund_type,description,state,year,value,mode,deflator,chained,population,value_per_pop,chained_per_pop,value_crore,population_crore
Revenue,Own-Source,Non-Trust Fund,State motor fuel taxes used for highways,District of Columbia,2022,7551000.0,Highways,128.921,5857075.263145648,676725,11.15815139088995,8.655030127667292,0.76,0.06767
Revenue,Own-Source,Non-Trust Fund,State motor fuel taxes used for highways,Hawaii,2020,70864000.0,Highways,106.515,66529596.77040792,1455252,48.69534623556607,45.71689079994937,7.09,0.14553
Revenue,Own-Source,Non-Trust Fund,State motor fuel taxes used for highways,Hawaii,2021,62842000.0,Highways,116.734,53833501.80752823,1447029,43.42829342051887,37.20278018445258,6.28,0.1447
Revenue,Own-Source,Non-Trust Fund,State motor fuel taxes used for highways,Hawaii,2022,71465000.0,Highways,128.921,55433172.25277495,1440359,49.61610265218602,38.48566381907216,7.15,0.14404
Revenue,Own-Source,Non-Trust Fund,State motor fuel taxes used for highways,Kansas,2020,253178000.0,Highways,106.515,237692343.8013425,2937745,86.18106745139555,80.90979434952405,25.32,0.29377
Revenue,Own-Source,Non-Trust Fund,State motor fuel taxes used for highways,Maryland,2020,308130000.0,Highways,106.515,289283199.5493593,6181629,49.84608426031391,46.79724382510812,30.81,0.61816
Revenue,Own-Source,Non-Trust Fund,State motor fuel taxes used for highways,Maryland,2021,318298000.0,Highways,116.734,272669487.8955574,6179403,51.50950666269865,44.12553897124972,31.83,0.61794
Revenue,Own-Source,Non-Trust Fund,State motor fuel taxes used for highways,Maryland,2022,360821000.0,Highways,128.921,279877599.4601345,6192440,58.26798483311909,45.19665906494605,36.08,0.61924
Revenue,Own-Source,Non-Trust Fund,State motor fuel taxes used for highways,Massachusetts,2020,473077000.0,Highways,106.515,444141200.7698446,7033132,67.26405817493543,63.14984572589347,47.31,0.70331
Revenue,Own-Source,Non-Trust Fund,State motor fuel taxes used for highways,Massachusetts,2021,242404000.0,Highways,116.734,207655010.5367759,7000474,34.62679812824103,29.66299289687754,24.24,0.70005
Revenue,Own-Source,Non-Trust Fund,State motor fuel taxes used for highways,Massachusetts,2022,235128000.0,Highways,128.921,182381458.4125162,7022468,33.48224584291449,25.9711341386698,23.51,0.70225
Revenue,Own-Source,Non-Trust Fund,State motor fuel taxes used for highways,Nevada,2022,341951000.0,Highways,128.921,265240728.8184237,3176116,107.6632591504844,83.51103323002802,34.2,0.31761
Revenue,Own-Source,Non-Trust Fund,State motor fuel taxes used for highways,New Jersey,2020,98763000.0,Highways,106.515,92722151.80960429,9289014,10.63223717824088,9.981915390546757,9.88,0.9289
Revenue,Own-Source,Non-Trust Fund,State motor fuel taxes used for highways,New Jersey,2021,187518000.0,Highways,116.734,160637003.7863861,9270541,20.22729849315159,17.32768387372281,18.75,0.92705
Revenue,Own-Source,Non-Trust Fund,State motor fuel taxes used for highways,New Jersey,2022,183873000.0,Highways,128.921,142624553.0208422,9295227,19.78144266944745,15.34384830202019,18.39,0.92952
Revenue,Own-Source,Non-Trust Fund,State motor fuel taxes used for highways,Oklahoma,2020,246702000.0,Highways,106.515,231612448.950852,3959405,62.30784675980355,58.49678144843783,24.67,0.39594
Revenue,Own-Source,Non-Trust Fund,State motor fuel taxes used for highways,Oklahoma,2021,237080000.0,Highways,116.734,203094214.1963781,3992238,59.38523705250038,50.87227119134132,23.71,0.39922
Revenue,Own-Source,Non-Trust Fund,State motor fuel taxes used for highways,Oklahoma,2022,251884000.0,Highways,128.921,195378565.167816,4026229,62.56077336882726,48.52644128483898,25.19,0.40262
Revenue,Own-Source,Non-Trust Fund,State motor fuel taxes used for highways,Rhode Island,2020,63984000.0,Highways,106.515,60070412.61794113,1097354,58.30752883754923,54.74114334840091,6.4,0.10974
Revenue,Own-Source,Non-Trust Fund,State motor fuel taxes used for highways,Rhode Island,2021,62728000.0,Highways,116.734,53735843.88438673,1097246,57.16858389094151,48.97337869938622,6.27,0.10972
Revenue,Own-Source,Non-Trust Fund,State motor fuel taxes used for highways,Rhode Island,2022,72031000.0,Highways,128.921,55872200.80514424,1099498,65.51262485243265,50.81610044324249,7.2,0.10995
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Alabama,2020,153649000.0,Highways,106.515,144251044.4538328,5025369,30.5746702381457,28.70456765539661,15.36,0.50254
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Alabama,2021,157464000.0,Highways,116.734,134891291.3118714,5049196,31.18595515008726,26.71540009773268,15.75,0.50492
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Alabama,2022,150649000.0,Highways,128.921,116853732.1305296,5076181,29.67762575841957,23.02000896550567,15.06,0.50762
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Alaska,2020,47026000.0,Highways,106.515,44149650.28399756,733395,64.12097164556617,60.19900637991472,4.7,0.07334
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Alaska,2021,26984000.0,Highways,116.734,23115801.73728305,734420,36.74191879306119,31.47490773301796,2.7,0.07344
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Alaska,2022,23284000.0,Highways,128.921,18060672.81513485,734442,31.70297994940377,24.59101306180045,2.33,0.07344
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Arizona,2020,289117000.0,Highways,106.515,271433131.4838285,7158110,40.39013091444529,37.91966475561685,28.91,0.71581
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Arizona,2021,379767000.0,Highways,116.734,325326811.3831446,7274078,52.2082661197749,44.72413017610542,37.98,0.72741
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Arizona,2022,391871000.0,Highways,128.921,303962116.3348097,7377566,53.11656988226198,41.20086710641554,39.19,0.73776
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Arkansas,2020,185216000.0,Highways,106.515,173887245.9278036,3011553,61.50182314573245,57.74005834458287,18.52,0.30116
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Arkansas,2021,176353000.0,Highways,116.734,151072523.8576593,3026870,58.26249558124399,49.91047645179981,17.64,0.30269
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Arkansas,2022,192140000.0,Highways,128.921,149037007.1594232,3047704,63.0441801434785,48.90140484752561,19.21,0.30477
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Connecticut,2020,275124000.0,Highways,106.515,258296014.6458245,3607701,76.26020005538153,71.5957377415214,27.51,0.36077
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Connecticut,2021,66294000.0,Highways,116.734,56790652.25212877,3606607,18.38126527231828,15.74628237901406,6.63,0.36066
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Connecticut,2022,300171000.0,Highways,128.921,232833285.5004227,3617925,82.96772321150937,64.35547599809912,30.02,0.36179
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,District of Columbia,2022,36528000.0,Highways,128.921,28333630.67304784,676725,53.97761276737227,41.86875122545766,3.65,0.06767
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Georgia,2020,68078000.0,Highways,106.515,63914002.72262122,10713755,6.354261414415394,5.965602416951034,6.81,1.07138
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Georgia,2021,81201000.0,Highways,116.734,69560710.67555296,10792060,7.524142749391682,6.445545213384003,8.12,1.07921
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Georgia,2022,71950000.0,Highways,128.921,55809371.63068856,10931805,6.581712718073548,5.105229340505851,7.2,1.09318
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Indiana,2020,320242000.0,Highways,106.515,300654367.9293996,6786587,47.18748908692985,44.30126187572628,32.02,0.67866
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Indiana,2021,355313000.0,Highways,116.734,304378330.220844,6815907,52.12996597518129,44.65705447871339,35.53,0.68159
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Indiana,2022,349580000.0,Highways,128.921,271158306.2495637,6844545,51.07424963967656,39.61670297288771,34.96,0.68445
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Kansas,2020,128857000.0,Highways,106.515,120975449.4672112,2937745,43.86255444226779,41.17969717154184,12.89,0.29377
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Kansas,2021,168552000.0,Highways,116.734,144389809.3100553,2938338,57.36303992256848,49.13995915720225,16.86,0.29383
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Kansas,2022,198448000.0,Highways,128.921,153929926.0787614,2937324,67.56081385642169,52.40481679200573,19.84,0.29373
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Louisiana,2020,131522000.0,Highways,106.515,123477444.4913862,4657874,28.23648729012421,26.50939988745642,13.15,0.46579
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Louisiana,2021,133134000.0,Highways,116.734,114049034.5571984,4627971,28.76725027015079,24.64342031469048,13.31,0.4628
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Louisiana,2022,144381000.0,Highways,128.921,111991839.964009,4593687,31.43030859525257,24.37951039415811,14.44,0.45937
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Maine,2020,80556000.0,Highways,106.515,75628784.67821433,1363196,59.09348325552598,55.4790247904295,8.06,0.13632
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Maine,2021,106198000.0,Highways,116.734,90974351.94544862,1378931,77.01473097638679,65.97454981101203,10.62,0.13789
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Maine,2022,106371000.0,Highways,128.921,82508668.09906842,1390922,76.47517258336556,59.31940691071708,10.64,0.13909
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Maryland,2020,349117000.0,Highways,106.515,327763225.8367366,6181629,56.47653717167433,53.02214446009889,34.91,0.61816
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Maryland,2021,442203000.0,Highways,116.734,378812513.9205373,6179403,71.56079640703155,61.30244522335528,44.22,0.61794
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Maryland,2022,479837000.0,Highways,128.921,372194599.7936721,6192440,77.48754933434962,60.1046759909942,47.98,0.61924
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Massachusetts,2020,379434000.0,Highways,106.515,356225883.6783552,7033132,53.94950642188999,50.64967978396469,37.94,0.70331
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Massachusetts,2021,228214000.0,Highways,116.734,195499169.0510048,7000474,32.59979252833451,27.92656169439453,22.82,0.70005
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Massachusetts,2022,195295000.0,Highways,128.921,151484242.2879128,7022468,27.81002348462108,21.57136811273654,19.53,0.70225
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Mississippi,2020,172066000.0,Highways,106.515,161541566.9154579,2961278,58.10531804173738,54.55130079494661,17.21,0.29613
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Mississippi,2021,194849000.0,Highways,116.734,166917093.5631436,2947209,66.11305815094892,56.63564869785059,19.48,0.29472
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Mississippi,2022,195931000.0,Highways,128.921,151977567.6577129,2941939,66.59927347235956,51.65897989649442,19.59,0.29419
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Missouri,2020,320608000.0,Highways,106.515,300997981.5049524,6154854,52.09026891620825,48.90416271530606,32.06,0.61549
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Missouri,2021,357718000.0,Highways,116.734,306438569.7397502,6171374,57.96407736753598,49.65483695198998,35.77,0.61714
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Missouri,2022,338503000.0,Highways,128.921,262566222.7255451,6179414,54.77914248826831,42.49047283861303,33.85,0.61794
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Nebraska,2020,98437000.0,Highways,106.515,92416091.6302868,1961996,50.17186579381406,47.10309890044975,9.84,0.1962
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Nebraska,2021,104902000.0,Highways,116.734,89864135.55605051,1964537,53.39782350752365,45.74316266685255,10.49,0.19645
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Nebraska,2022,95519000.0,Highways,128.921,74091110.05964893,1972246,48.43158510652322,37.56687049163691,9.55,0.19722
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Nevada,2020,233337000.0,Highways,106.515,219064920.4337417,3105595,75.13439453631268,70.5387922229852,23.33,0.31056
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Nevada,2021,268077000.0,Highways,116.734,229647746.1579317,3148141,85.15406393805105,72.9470967653392,26.81,0.31481
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Nevada,2022,282007000.0,Highways,128.921,218744037.0459429,3176116,88.7898930643591,68.87155162026289,28.2,0.31761
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,New Hampshire,2020,70223000.0,Highways,106.515,65927803.59573769,1377546,50.97688207871099,47.85887628851427,7.02,0.13775
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,New Hampshire,2021,82727000.0,Highways,116.734,70867956.2081313,1387677,59.6154580640884,51.06948966375554,8.27,0.13877
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,New Hampshire,2022,83305000.0,Highways,128.921,64617091.08678959,1396678,59.6451007318795,46.26484492974729,8.33,0.13967
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,New Jersey,2020,249760000.0,Highways,106.515,234483406.0930385,9289014,26.8876761301038,25.24308888898634,24.98,0.9289
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,New Jersey,2021,559512000.0,Highways,116.734,479305086.7784878,9270541,60.35375928977608,51.7019542633475,55.95,0.92705
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,New Jersey,2022,458822000.0,Highways,128.921,355893919.5321166,9295227,49.36103228033054,38.28781368460572,45.88,0.92952
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Ohio,2020,534992000.0,Highways,106.515,502269163.9675163,11799453,45.34040688157324,42.56715662730436,53.5,1.17995
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Ohio,2021,617261000.0,Highways,116.734,528775678.0372471,11767344,52.4554223960819,44.93585621676795,61.73,1.17673
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Ohio,2022,623159000.0,Highways,128.921,483365006.4768347,11777874,52.90929415614397,41.04008978843165,62.32,1.17779
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Oklahoma,2020,343316000.0,Highways,106.515,322317044.5477163,3959405,86.7089878403447,81.4054244381962,34.33,0.39594
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Oklahoma,2021,363003000.0,Highways,116.734,310965956.7906522,3992238,90.92719422038466,77.89263986532171,36.3,0.39922
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Oklahoma,2022,385128000.0,Highways,128.921,298731781.4785799,4026229,95.65476777401383,74.19642088877208,38.51,0.40262
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Pennsylvania,2022,595632000.0,Highways,128.921,462013170.8565711,12984990,45.87080929596403,35.58055653924809,59.56,1.2985
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Rhode Island,2020,41141000.0,Highways,106.515,38624606.86288316,1097354,37.49109220907747,35.19794602551516,4.11,0.10974
Revenue,Own-Source,Non-Trust Fund,State motor vehicle taxes used for highways,Rhode Island,2021,44472000.0,Highways,116.734,38096869.80656878,1097246,40.53056470472438,34.72044537557556,4.45,0.10972
